Hashes	sum.taxonomy
merged_vp2_Batra_320	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
merged_vp2_Batra_526	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
merged_vp2_Batra_590	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
reverse_vp2_Batra_2	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
reverse_vp2_Batra_4	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
reverse_vp2_Batra_6	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
reverse_vp2_Batra_14	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
reverse_vp2_Batra_17	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
reverse_vp2_Batra_23	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
reverse_vp2_Batra_30	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
reverse_vp2_Batra_36	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
reverse_vp2_Batra_44	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
reverse_vp2_Batra_47	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
reverse_vp2_Batra_51	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
reverse_vp2_Batra_60	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
reverse_vp2_Batra_63	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
reverse_vp2_Batra_71	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
reverse_vp2_Batra_95	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
reverse_vp2_Batra_97	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
reverse_vp2_Batra_104	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
reverse_vp2_Batra_108	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
reverse_vp2_Batra_110	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
reverse_vp2_Batra_111	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
reverse_vp2_Batra_121	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
reverse_vp2_Batra_126	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
reverse_vp2_Batra_128	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
reverse_vp2_Batra_130	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_2	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_4	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_10	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_12	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_17	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_20	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_25	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_28	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_31	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_34	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_35	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_38	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_44	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_48	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_50	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_56	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_68	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_75	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_84	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_91	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_99	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_101	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_119	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_121	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_122	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_125	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_126	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_131	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_144	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_154	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_157	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_169	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_177	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_180	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_203	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_212	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_219	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_236	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_248	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_264	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_281	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_290	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_295	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_304	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_309	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_333	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_338	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_341	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_346	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_347	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_367	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_369	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_379	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_385	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_423	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_430	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_438	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_520	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_531	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_543	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_567	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_573	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_614	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_630	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_633	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_637	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_641	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_643	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_645	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_646	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_647	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_650	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_654	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_655	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_658	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_672	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_702	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_704	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_713	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_737	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_743	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_744	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_745	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_747	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_750	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_752	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_754	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_757	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_760	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_764	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_767	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_771	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_773	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_779	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_786	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_790	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_799	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_802	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_816	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_819	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_824	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_847	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_855	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_859	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_862	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_866	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_869	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_870	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_873	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_878	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_882	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_885	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_900	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_906	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_916	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_919	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_936	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_951	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_986	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1018	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1031	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1037	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1050	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1056	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1072	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1120	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1128	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1130	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1150	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1202	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1205	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1206	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1208	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1211	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1213	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1216	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1217	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1222	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1226	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1230	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1233	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1235	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1237	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1242	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1247	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1254	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1264	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1265	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1266	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1269	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1270	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1271	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1272	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1274	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1277	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1278	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1280	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1284	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1289	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1297	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1298	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1304	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1305	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1313	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1318	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1325	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1330	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1331	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1332	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1334	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1337	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1340	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1384	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1386	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1389	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1406	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1408	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1415	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1416	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1419	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1422	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1423	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1425	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1430	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1457	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1459	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1463	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1464	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1466	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1474	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1477	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1481	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1484	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1486	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1491	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1493	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1494	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1495	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1496	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1497	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1498	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1500	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1504	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1507	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1518	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1520	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1521	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1522	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1523	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1524	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1530	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1532	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1534	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1535	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1536	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1537	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
unmerged_vp2_Batra_1538	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea hammondii
